LOC107051824	LOC107051824	Gene Expression
OLFM4	OLFM4	Gene Expression
LOC121109000	LOC121109000	Gene Expression
PCDH8	PCDH8	Gene Expression
LECT1	LECT1	Gene Expression
SUGT1	SUGT1	Gene Expression
ELF1	ELF1	Gene Expression
WBP4	WBP4	Gene Expression
MTRF1	MTRF1	Gene Expression
NAA16	NAA16	Gene Expression
MIR2127	MIR2127	Gene Expression
RGCC	RGCC	Gene Expression
VWA8	VWA8	Gene Expression
LOC121109517	LOC121109517	Gene Expression
LOC121109021	LOC121109021	Gene Expression
LOC112531561	LOC112531561	Gene Expression
DGKH	DGKH	Gene Expression
LOC112531562	LOC112531562	Gene Expression
LOC124417132	LOC124417132	Gene Expression
AKAP11	AKAP11	Gene Expression
TNFSF11	TNFSF11	Gene Expression
REG1A	REG1A	Gene Expression
EPSTI1	EPSTI1	Gene Expression
DNAJC15	DNAJC15	Gene Expression
ENOX1	ENOX1	Gene Expression
MIR6555	MIR6555	Gene Expression
LACC1	LACC1	Gene Expression
CCDC122	CCDC122	Gene Expression
LOC121109054	LOC121109054	Gene Expression
LOC121109056	LOC121109056	Gene Expression
LOC101750152	LOC101750152	Gene Expression
LOC121109061	LOC121109061	Gene Expression
TSC22D1	TSC22D1	Gene Expression
LOC101750204	LOC101750204	Gene Expression
LOC112531563	LOC112531563	Gene Expression
NUFIP1	NUFIP1	Gene Expression
GPALPP1	GPALPP1	Gene Expression
GTF2F2	GTF2F2	Gene Expression
KCTD4	KCTD4	Gene Expression
LOC112531627	LOC112531627	Gene Expression
TPT1	TPT1	Gene Expression
LOC112531626	LOC112531626	Gene Expression
LOC100859822	LOC100859822	Gene Expression
SLC25A30	SLC25A30	Gene Expression
COG3	COG3	Gene Expression
ERICH6B	ERICH6B	Gene Expression
SPERT	SPERT	Gene Expression
LOC121109471	LOC121109471	Gene Expression
SIAH3	SIAH3	Gene Expression
ZC3H13	ZC3H13	Gene Expression
CPB2	CPB2	Gene Expression
LCP1	LCP1	Gene Expression
MIR12214	MIR12214	Gene Expression
LOC107051902	LOC107051902	Gene Expression
RUBCNL	RUBCNL	Gene Expression
LRCH1	LRCH1	Gene Expression
ESD	ESD	Gene Expression
HTR2A	HTR2A	Gene Expression
LOC124417625	LOC124417625	Gene Expression
LOC112531565	LOC112531565	Gene Expression
SUCLA2	SUCLA2	Gene Expression
NUDT15	NUDT15	Gene Expression
MED4	MED4	Gene Expression
LOC124417626	LOC124417626	Gene Expression
ITM2B	ITM2B	Gene Expression
LOC124417825	LOC124417825	Gene Expression
RB1	RB1	Gene Expression
LPAR6	LPAR6	Gene Expression
RCBTB2	RCBTB2	Gene Expression
CYSLTR2	CYSLTR2	Gene Expression
LOC121109405	LOC121109405	Gene Expression
FNDC3A	FNDC3A	Gene Expression
MLNR	MLNR	Gene Expression
CDADC1	CDADC1	Gene Expression
CAB39L	CAB39L	Gene Expression
SETDB2	SETDB2	Gene Expression
PHF11	PHF11	Gene Expression
RCBTB1	RCBTB1	Gene Expression
LOC121109141	LOC121109141	Gene Expression
ARL11	ARL11	Gene Expression
KPNA3	KPNA3	Gene Expression
LOC112531567	LOC112531567	Gene Expression
LOC107051704	LOC107051704	Gene Expression
SPRYD7	SPRYD7	Gene Expression
TRIM13	TRIM13	Gene Expression
KCNRG	KCNRG	Gene Expression
LOC124417627	LOC124417627	Gene Expression
MIR16-1	MIR16-1	Gene Expression
MIR15A	MIR15A	Gene Expression
LOC770248	LOC770248	Gene Expression
LOC107051703	LOC107051703	Gene Expression
LOC121107650	LOC121107650	Gene Expression
LOC101748122	LOC101748122	Gene Expression
LOC112531568	LOC112531568	Gene Expression
LOC124417458	LOC124417458	Gene Expression
LOC112531569	LOC112531569	Gene Expression
DLEU7	DLEU7	Gene Expression
LOC107051700	LOC107051700	Gene Expression
RNASEH2B	RNASEH2B	Gene Expression
LOC124417169	LOC124417169	Gene Expression
LOC101748262	LOC101748262	Gene Expression
LOC101748311	LOC101748311	Gene Expression
LOC121109044	LOC121109044	Gene Expression
FAM124A	FAM124A	Gene Expression
SERPINE3	SERPINE3	Gene Expression
INTS6	INTS6	Gene Expression
LOC101748649	LOC101748649	Gene Expression
LOC107051698	LOC107051698	Gene Expression
WDFY2	WDFY2	Gene Expression
LOC112531572	LOC112531572	Gene Expression
DHRS12	DHRS12	Gene Expression
LOC121109045	LOC121109045	Gene Expression
TMEM272	TMEM272	Gene Expression
LOC121109046	LOC121109046	Gene Expression
LOC107051691	LOC107051691	Gene Expression
ATP7B	ATP7B	Gene Expression
ALG11	ALG11	Gene Expression
NEK5	NEK5	Gene Expression
NEK3	NEK3	Gene Expression
CKAP2	CKAP2	Gene Expression
VPS36	VPS36	Gene Expression
THSD1	THSD1	Gene Expression
FGL1B	FGL1B	Gene Expression
TPTE	TPTE	Gene Expression
SLC25A15	SLC25A15	Gene Expression
MRPS31	MRPS31	Gene Expression
FOXO1	FOXO1	Gene Expression
LOC101750153	LOC101750153	Gene Expression
LOC121109048	LOC121109048	Gene Expression
COG6	COG6	Gene Expression
LOC121109049	LOC121109049	Gene Expression
LHFPL1	LHFPL1	Gene Expression
LOC107052027	LOC107052027	Gene Expression
NHLRC3	NHLRC3	Gene Expression
PROSER1	PROSER1	Gene Expression
STOML3	STOML3	Gene Expression
C4A	C4A	Gene Expression
FREM2	FREM2	Gene Expression
LOC112531574	LOC112531574	Gene Expression
UFM1	UFM1	Gene Expression
TRPC4	TRPC4	Gene Expression
LOC112532821	LOC112532821	Gene Expression
POSTN	POSTN	Gene Expression
LOC124417462	LOC124417462	Gene Expression
LOC107052041	LOC107052041	Gene Expression
SUPT20H	SUPT20H	Gene Expression
EXOSC8	EXOSC8	Gene Expression
ALG5	ALG5	Gene Expression
SMAD9	SMAD9	Gene Expression
RFXAP	RFXAP	Gene Expression
SERTM1	SERTM1	Gene Expression
CCNA1	CCNA1	Gene Expression
LOC121109194	LOC121109194	Gene Expression
SPG20	SPG20	Gene Expression
CCDC169	CCDC169	Gene Expression
DCLK1	DCLK1	Gene Expression
LOC112532822	LOC112532822	Gene Expression
NBEA	NBEA	Gene Expression
MAB21L1	MAB21L1	Gene Expression
LOC121109197	LOC121109197	Gene Expression
LOC121109198	LOC121109198	Gene Expression
LOC121109199	LOC121109199	Gene Expression
RFC3	RFC3	Gene Expression
LOC121109200	LOC121109200	Gene Expression
STARD13	STARD13	Gene Expression
LOC121109202	LOC121109202	Gene Expression
LOC107052065	LOC107052065	Gene Expression
LOC121109201	LOC121109201	Gene Expression
KL	KL	Gene Expression
LOC107052071	LOC107052071	Gene Expression
LOC124417662	LOC124417662	Gene Expression
PDS5B	PDS5B	Gene Expression
LOC101747501	LOC101747501	Gene Expression
N4BP2L2	N4BP2L2	Gene Expression
LOC121106501	LOC121106501	Gene Expression
N4BP2L1	N4BP2L1	Gene Expression
BRCA2	BRCA2	Gene Expression
LOC121113385	LOC121113385	Gene Expression
ZAR1L	ZAR1L	Gene Expression
FRY	FRY	Gene Expression
B3GLCT	B3GLCT	Gene Expression
HSPH1	HSPH1	Gene Expression
LOC107052088	LOC107052088	Gene Expression
LOC121109119	LOC121109119	Gene Expression
LOC121109118	LOC121109118	Gene Expression
ALOX5AP	ALOX5AP	Gene Expression
TRNAN-GUU_1	TRNAN-GUU_1	Gene Expression
TRNAV-AAC_2	TRNAV-AAC_2	Gene Expression
USPL1	USPL1	Gene Expression
HMGB1	HMGB1	Gene Expression
LOC112531576	LOC112531576	Gene Expression
LOC107052100	LOC107052100	Gene Expression
MIR1646	MIR1646	Gene Expression
KATNAL1	KATNAL1	Gene Expression
LOC124417632	LOC124417632	Gene Expression
UBL3	UBL3	Gene Expression
SLC7A1	SLC7A1	Gene Expression
MTUS2	MTUS2	Gene Expression
LOC112531577	LOC112531577	Gene Expression
SLC46A3	SLC46A3	Gene Expression
POMP	POMP	Gene Expression
FLT1	FLT1	Gene Expression
MIR6656	MIR6656	Gene Expression
PAN3	PAN3	Gene Expression
FLT3	FLT3	Gene Expression
CDX2	CDX2	Gene Expression
PDX1	PDX1	Gene Expression
LOC107052126	LOC107052126	Gene Expression
GSX1	GSX1	Gene Expression
LOC418927	LOC418927	Gene Expression
LOC101749023	LOC101749023	Gene Expression
MTIF3	MTIF3	Gene Expression
GTF3A	GTF3A	Gene Expression
RASL11A	RASL11A	Gene Expression
RPL21	RPL21	Gene Expression
LOC112531634	LOC112531634	Gene Expression
LOC112531622	LOC112531622	Gene Expression
USP12	USP12	Gene Expression
LOC112531580	LOC112531580	Gene Expression
LOC121109123	LOC121109123	Gene Expression
GPR12	GPR12	Gene Expression
WASF3	WASF3	Gene Expression
CDK8	CDK8	Gene Expression
RNF6	RNF6	Gene Expression
ATP8A2	ATP8A2	Gene Expression
LOC121113404	LOC121113404	Gene Expression
SHISA2	SHISA2	Gene Expression
NUP58	NUP58	Gene Expression
MTMR6	MTMR6	Gene Expression
LOC107052157	LOC107052157	Gene Expression
AMER2	AMER2	Gene Expression
LOC124417633	LOC124417633	Gene Expression
SPATA13	SPATA13	Gene Expression
C1QTNF9B	C1QTNF9B	Gene Expression
MIPEP	MIPEP	Gene Expression
LOC112531616	LOC112531616	Gene Expression
TNFRSF19	TNFRSF19	Gene Expression
LOC121109126	LOC121109126	Gene Expression
LOC121109127	LOC121109127	Gene Expression
SACS	SACS	Gene Expression
SGCG	SGCG	Gene Expression
LOC121109128	LOC121109128	Gene Expression
LOC112531582	LOC112531582	Gene Expression
LOC121109129	LOC121109129	Gene Expression
LOC112531583	LOC112531583	Gene Expression
FGF9	FGF9	Gene Expression
LOC121107651	LOC121107651	Gene Expression
LOC121109130	LOC121109130	Gene Expression
MICU2	MICU2	Gene Expression
LOC112531584	LOC112531584	Gene Expression
ZDHHC20	ZDHHC20	Gene Expression
MRPL57	MRPL57	Gene Expression
SKA3	SKA3	Gene Expression
SAP18	SAP18	Gene Expression
LOC100859643	LOC100859643	Gene Expression
LATS2	LATS2	Gene Expression
XPO4	XPO4	Gene Expression
EEF1AKMT1	EEF1AKMT1	Gene Expression
IL17D	IL17D	Gene Expression
IFT88	IFT88	Gene Expression
CRYL1	CRYL1	Gene Expression
LOC101747286	LOC101747286	Gene Expression
GJB6	GJB6	Gene Expression
GJB2	GJB2	Gene Expression
GJA3	GJA3	Gene Expression
ZMYM2	ZMYM2	Gene Expression
LOC121107122	LOC121107122	Gene Expression
LOC121110634	LOC121110634	Gene Expression
PSPC1	PSPC1	Gene Expression
MIR6641	MIR6641	Gene Expression
MPHOSPH8	MPHOSPH8	Gene Expression
PARP4	PARP4	Gene Expression
CENPJ	CENPJ	Gene Expression
RNF17	RNF17	Gene Expression
LOC124417157	LOC124417157	Gene Expression
ARHGAP20	ARHGAP20	Gene Expression
LOC121109052	LOC121109052	Gene Expression
LOC121109053	LOC121109053	Gene Expression
FDX1	FDX1	Gene Expression
LOC124417158	LOC124417158	Gene Expression
RDX	RDX	Gene Expression
ZC3H12C	ZC3H12C	Gene Expression
LOC121107599	LOC121107599	Gene Expression
C11orf87	C11orf87	Gene Expression
LOC121107652	LOC121107652	Gene Expression
DDX10	DDX10	Gene Expression
EXPH5	EXPH5	Gene Expression
LOC121113484	LOC121113484	Gene Expression
KDELC2	KDELC2	Gene Expression
LOC121109181	LOC121109181	Gene Expression
ATM	ATM	Gene Expression
NPAT	NPAT	Gene Expression
ACAT1	ACAT1	Gene Expression
CUL5	CUL5	Gene Expression
RAB39A	RAB39A	Gene Expression
LOC107052166	LOC107052166	Gene Expression
SLC35F2	SLC35F2	Gene Expression
LOC121109183	LOC121109183	Gene Expression
SLN	SLN	Gene Expression
ELMOD1	ELMOD1	Gene Expression
ALKBH8	ALKBH8	Gene Expression
LOC107052184	LOC107052184	Gene Expression
CWF19L2	CWF19L2	Gene Expression
VMO1	VMO1	Gene Expression
LOC112531587	LOC112531587	Gene Expression
GUCY1A2	GUCY1A2	Gene Expression
MIR1709	MIR1709	Gene Expression
LOC107052185	LOC107052185	Gene Expression
LOC121109152	LOC121109152	Gene Expression
AASDHPPT	AASDHPPT	Gene Expression
KBTBD3	KBTBD3	Gene Expression
MSANTD4	MSANTD4	Gene Expression
GRIA4	GRIA4	Gene Expression
LOC124417379	LOC124417379	Gene Expression
LOC121109133	LOC121109133	Gene Expression
LOC121113375	LOC121113375	Gene Expression
LOC124417134	LOC124417134	Gene Expression
PDGFD	PDGFD	Gene Expression
DYNC2H1	DYNC2H1	Gene Expression
MIR7449	MIR7449	Gene Expression
DCUN1D5	DCUN1D5	Gene Expression
LOC121109136	LOC121109136	Gene Expression
LOC100859420	LOC100859420	Gene Expression
MMP13	MMP13	Gene Expression
MMP10	MMP10	Gene Expression
LOC124417346	LOC124417346	Gene Expression
MMP3	MMP3	Gene Expression
MMP1	MMP1	Gene Expression
MMP27	MMP27	Gene Expression
LOC121107195	LOC121107195	Gene Expression
LOC121107197	LOC121107197	Gene Expression
MMP7	MMP7	Gene Expression
LOC112531591	LOC112531591	Gene Expression
TMEM123	TMEM123	Gene Expression
BIRC2	BIRC2	Gene Expression
LOC124417349	LOC124417349	Gene Expression
YAP1	YAP1	Gene Expression
C11orf70	C11orf70	Gene Expression
LOC121107201	LOC121107201	Gene Expression
CEP126	CEP126	Gene Expression
ANGPTL5	ANGPTL5	Gene Expression
LOC107055527	LOC107055527	Gene Expression
LOC121107215	LOC121107215	Gene Expression
LOC121107226	LOC121107226	Gene Expression
LOC121106508	LOC121106508	Gene Expression
LOC121107254	LOC121107254	Gene Expression
LOC121107257	LOC121107257	Gene Expression
LOC107055546	LOC107055546	Gene Expression
LOC121107262	LOC121107262	Gene Expression
LOC112531593	LOC112531593	Gene Expression
LOC101751046	LOC101751046	Gene Expression
LOC121107267	LOC121107267	Gene Expression
LOC112531594	LOC112531594	Gene Expression
TRPC6	TRPC6	Gene Expression
PGR	PGR	Gene Expression
LOC121107270	LOC121107270	Gene Expression
ARHGAP42	ARHGAP42	Gene Expression
TRNAP-AGG_2	TRNAP-AGG_2	Gene Expression
LOC124417350	LOC124417350	Gene Expression
CNTN5	CNTN5	Gene Expression
LOC112531614	LOC112531614	Gene Expression
LOC107052373	LOC107052373	Gene Expression
LOC121108184	LOC121108184	Gene Expression
LOC112531595	LOC112531595	Gene Expression
LOC121108998	LOC121108998	Gene Expression
LOC121109105	LOC121109105	Gene Expression
LOC124417155	LOC124417155	Gene Expression
LOC112531596	LOC112531596	Gene Expression
CCDC82	CCDC82	Gene Expression
MAML2	MAML2	Gene Expression
MIR6570	MIR6570	Gene Expression
LOC121109451	LOC121109451	Gene Expression
MTMR2	MTMR2	Gene Expression
CEP57	CEP57	Gene Expression
FAM76B	FAM76B	Gene Expression
LOC107052369	LOC107052369	Gene Expression
SESN3	SESN3	Gene Expression
ENDOD1	ENDOD1	Gene Expression
CWC15	CWC15	Gene Expression
AMOTL1	AMOTL1	Gene Expression
FUT4	FUT4	Gene Expression
C11orf97	C11orf97	Gene Expression
ANKRD49	ANKRD49	Gene Expression
MRE11	MRE11	Gene Expression
GPR83	GPR83	Gene Expression
PANX1	PANX1	Gene Expression
HEPHL1	HEPHL1	Gene Expression
TM4SF1a	TM4SF1a	Gene Expression
LOC428094	LOC428094	Gene Expression
LOC107052349	LOC107052349	Gene Expression
VSTM5	VSTM5	Gene Expression
MED17	MED17	Gene Expression
C11orf54	C11orf54	Gene Expression
TAF1D	TAF1D	Gene Expression
LOC112531644	LOC112531644	Gene Expression
LOC112531637	LOC112531637	Gene Expression
LOC112531631	LOC112531631	Gene Expression
LOC112531628	LOC112531628	Gene Expression
LOC112531633	LOC112531633	Gene Expression
LOC112531629	LOC112531629	Gene Expression
CEP295	CEP295	Gene Expression
LOC112531635	LOC112531635	Gene Expression
LOC121109453	LOC121109453	Gene Expression
SMCO4	SMCO4	Gene Expression
LOC121107653	LOC121107653	Gene Expression
DEUP1	DEUP1	Gene Expression
SLC36A4	SLC36A4	Gene Expression
MTNR1B	MTNR1B	Gene Expression
LOC121109454	LOC121109454	Gene Expression
LOC121109085	LOC121109085	Gene Expression
FAT3	FAT3	Gene Expression
LOC107052329	LOC107052329	Gene Expression
PAFAH1BP	PAFAH1BP	Gene Expression
LOC121107436	LOC121107436	Gene Expression
LOC121107437	LOC121107437	Gene Expression
LOC121107439	LOC121107439	Gene Expression
LOC121107442	LOC121107442	Gene Expression
LOC121107443	LOC121107443	Gene Expression
LOC121107444	LOC121107444	Gene Expression
LOC121107445	LOC121107445	Gene Expression
LOC121107446	LOC121107446	Gene Expression
CHORDC1	CHORDC1	Gene Expression
NAALAD2	NAALAD2	Gene Expression
FOLH1	FOLH1	Gene Expression
NOX4	NOX4	Gene Expression
LOC121107449	LOC121107449	Gene Expression
LOC107052320	LOC107052320	Gene Expression
TYR	TYR	Gene Expression
LOC121107447	LOC121107447	Gene Expression
LOC121107448	LOC121107448	Gene Expression
GRM5	GRM5	Gene Expression
LOC121107450	LOC121107450	Gene Expression
CTSC	CTSC	Gene Expression
RAB38	RAB38	Gene Expression
MIR1657	MIR1657	Gene Expression
LOC112531611	LOC112531611	Gene Expression
TMEM135	TMEM135	Gene Expression
LOC107052318	LOC107052318	Gene Expression
FZD4	FZD4	Gene Expression
LOC107052309	LOC107052309	Gene Expression
PRSS23	PRSS23	Gene Expression
ME3	ME3	Gene Expression
LOC121106713	LOC121106713	Gene Expression
FAM181B	FAM181B	Gene Expression
LOC121106717	LOC121106717	Gene Expression
PRCP	PRCP	Gene Expression
DDIAS	DDIAS	Gene Expression
RAB30	RAB30	Gene Expression
LOC107052306	LOC107052306	Gene Expression
PCF11	PCF11	Gene Expression
ANKRD42	ANKRD42	Gene Expression
CCDC90B	CCDC90B	Gene Expression
DLG2	DLG2	Gene Expression
LOC121106752	LOC121106752	Gene Expression
LOC101751262	LOC101751262	Gene Expression
TMEM126A	TMEM126A	Gene Expression
CREBZF	CREBZF	Gene Expression
LOC121106753	LOC121106753	Gene Expression
CCDC89	CCDC89	Gene Expression
SYTL2	SYTL2	Gene Expression
CCDC83	CCDC83	Gene Expression
PICALM	PICALM	Gene Expression
EED	EED	Gene Expression
CCDC81	CCDC81	Gene Expression
HIKESHI	HIKESHI	Gene Expression
LOC100857556	LOC100857556	Gene Expression
LOC101747503	LOC101747503	Gene Expression
LOC121106686	LOC121106686	Gene Expression
LOC112531597	LOC112531597	Gene Expression
TENM4	TENM4	Gene Expression
NARS2	NARS2	Gene Expression
GAB2	GAB2	Gene Expression
LOC101750591	LOC101750591	Gene Expression
LOC121109025	LOC121109025	Gene Expression
LOC112531602	LOC112531602	Gene Expression
LOC100857685	LOC100857685	Gene Expression
LOC121109027	LOC121109027	Gene Expression
LOC121109028	LOC121109028	Gene Expression
USP35	USP35	Gene Expression
KCTD21	KCTD21	Gene Expression
ALG8	ALG8	Gene Expression
NDUFC2	NDUFC2	Gene Expression
LOC101748650	LOC101748650	Gene Expression
THRSPB	THRSPB	Gene Expression
THRSP	THRSP	Gene Expression
KCTD14	KCTD14	Gene Expression
INTS4	INTS4	Gene Expression
AAMDC	AAMDC	Gene Expression
RSF1	RSF1	Gene Expression
CLNS1A	CLNS1A	Gene Expression
MIR12215	MIR12215	Gene Expression
AQP11	AQP11	Gene Expression
LOC107055756	LOC107055756	Gene Expression
PAK1	PAK1	Gene Expression
GDPD4	GDPD4	Gene Expression
MYO7A	MYO7A	Gene Expression
CAPN5	CAPN5	Gene Expression
OMP	OMP	Gene Expression
ACER3	ACER3	Gene Expression
TSKU	TSKU	Gene Expression
LOC124417121	LOC124417121	Gene Expression
GUCY2D	GUCY2D	Gene Expression
LRRC32	LRRC32	Gene Expression
EMSY	EMSY	Gene Expression
THAP12	THAP12	Gene Expression
LOC107052451	LOC107052451	Gene Expression
LOC101749745	LOC101749745	Gene Expression
TRNAP-UGG_1	TRNAP-UGG_1	Gene Expression
TRNAP-AGG_3	TRNAP-AGG_3	Gene Expression
WNT11	WNT11	Gene Expression
UVRAG	UVRAG	Gene Expression
ART1L1	ART1L1	Gene Expression
ART7B	ART7B	Gene Expression
ART7C	ART7C	Gene Expression
LOC121109081	LOC121109081	Gene Expression
ART1L2	ART1L2	Gene Expression
IL18BP	IL18BP	Gene Expression
RNF175	RNF175	Gene Expression
LOC124417692	LOC124417692	Gene Expression
XNDC1N	XNDC1N	Gene Expression
NUMA1	NUMA1	Gene Expression
LOC107052453	LOC107052453	Gene Expression
LAMTOR1	LAMTOR1	Gene Expression
LRTOMT	LRTOMT	Gene Expression
ANAPC15	ANAPC15	Gene Expression
FOLR3	FOLR3	Gene Expression
LOC121109083	LOC121109083	Gene Expression
LOC121109095	LOC121109095	Gene Expression
LOC121107828	LOC121107828	Gene Expression
LOC101748569	LOC101748569	Gene Expression
LOC121108179	LOC121108179	Gene Expression
LOC121109192	LOC121109192	Gene Expression
LOC107050420	LOC107050420	Gene Expression
PDE2A	PDE2A	Gene Expression
LOC121109186	LOC121109186	Gene Expression
LOC107051449	LOC107051449	Gene Expression
LOC121109187	LOC121109187	Gene Expression
LOC121109184	LOC121109184	Gene Expression
WDR73	WDR73	Gene Expression
LOC107052476	LOC107052476	Gene Expression
ADAM15	ADAM15	Gene Expression
SLCO2B1	SLCO2B1	Gene Expression
LOC121109195	LOC121109195	Gene Expression
TPBGL	TPBGL	Gene Expression
PGM2L1	PGM2L1	Gene Expression
LOC107052472	LOC107052472	Gene Expression
KCNE3	KCNE3	Gene Expression
LIPT2	LIPT2	Gene Expression
POLD3	POLD3	Gene Expression
CHRDL2	CHRDL2	Gene Expression
RNF169	RNF169	Gene Expression
XRRA1	XRRA1	Gene Expression
SPCS2	SPCS2	Gene Expression
NEU3	NEU3	Gene Expression
P4HA3	P4HA3	Gene Expression
PPME1	PPME1	Gene Expression
C2CD3	C2CD3	Gene Expression
LOC121109224	LOC121109224	Gene Expression
UCP3	UCP3	Gene Expression
DNAJB13	DNAJB13	Gene Expression
PAAF1	PAAF1	Gene Expression
COA4	COA4	Gene Expression
MRPL48	MRPL48	Gene Expression
RAB6A	RAB6A	Gene Expression
PLEKHB1	PLEKHB1	Gene Expression
FAM168A	FAM168A	Gene Expression
LOC112532796	LOC112532796	Gene Expression
RELT	RELT	Gene Expression
ARHGEF17	ARHGEF17	Gene Expression
P2RY6	P2RY6	Gene Expression
LOC112531607	LOC112531607	Gene Expression
LOC121109241	LOC121109241	Gene Expression
P2RY2	P2RY2	Gene Expression
LOC121109251	LOC121109251	Gene Expression
LOC121109252	LOC121109252	Gene Expression
FCHSD2	FCHSD2	Gene Expression
MIR1708	MIR1708	Gene Expression
RPS3	RPS3	Gene Expression
LOC112531619	LOC112531619	Gene Expression
LOC112531620	LOC112531620	Gene Expression
LOC112531621	LOC112531621	Gene Expression
SERPINH1	SERPINH1	Gene Expression
LOC101751623	LOC101751623	Gene Expression
LOC121109258	LOC121109258	Gene Expression
GDPD5	GDPD5	Gene Expression
KLHL35	KLHL35	Gene Expression
MAP6	MAP6	Gene Expression
MOGAT2	MOGAT2	Gene Expression
LOC121109276	LOC121109276	Gene Expression
DGAT2	DGAT2	Gene Expression
ART1L3	ART1L3	Gene Expression
LOC107055678	LOC107055678	Gene Expression
LOC101750794	LOC101750794	Gene Expression
LOC121109284	LOC121109284	Gene Expression
LOC107055677	LOC107055677	Gene Expression
LOC107055625	LOC107055625	Gene Expression
LOC107055626	LOC107055626	Gene Expression
LOC396008	LOC396008	Gene Expression
ART1	ART1	Gene Expression
CHRNA10	CHRNA10	Gene Expression
NUP98	NUP98	Gene Expression
PGAP2	PGAP2	Gene Expression
RHOG	RHOG	Gene Expression
STIM1	STIM1	Gene Expression
LOC100859837	LOC100859837	Gene Expression
RRM1	RRM1	Gene Expression
OR52L1	OR52L1	Gene Expression
LOC428119	LOC428119	Gene Expression
LOC121109300	LOC121109300	Gene Expression
LOC107052463	LOC107052463	Gene Expression
LOC419080	LOC419080	Gene Expression
LOC107049066	LOC107049066	Gene Expression
LOC100857813	LOC100857813	Gene Expression
LOC769103	LOC769103	Gene Expression
LOC769317	LOC769317	Gene Expression
OR52R1	OR52R1	Gene Expression
OR51M1	OR51M1	Gene Expression
HBE	HBE	Gene Expression
HBBA	HBBA	Gene Expression
HBE1	HBE1	Gene Expression
HBBR	HBBR	Gene Expression
LOC107052458	LOC107052458	Gene Expression
FOLR1	FOLR1	Gene Expression
LOC107052457	LOC107052457	Gene Expression
OR52B2L	OR52B2L	Gene Expression
LOC101748683	LOC101748683	Gene Expression
OR52B2	OR52B2	Gene Expression
RPS11	RPS11	Gene Expression
LOC112531624	LOC112531624	Gene Expression
LOC112531623	LOC112531623	Gene Expression
FHIP1B	FHIP1B	Gene Expression
CNGA4	CNGA4	Gene Expression
CCKBR	CCKBR	Gene Expression
SMPD1	SMPD1	Gene Expression
APBB1	APBB1	Gene Expression
HPX	HPX	Gene Expression
TRIM3	TRIM3	Gene Expression
LOC107052456	LOC107052456	Gene Expression
ARFIP2	ARFIP2	Gene Expression
TIMM10B	TIMM10B	Gene Expression
LOC419074	LOC419074	Gene Expression
RRP8	RRP8	Gene Expression
ILK	ILK	Gene Expression
TAF10	TAF10	Gene Expression
TPP1	TPP1	Gene Expression
DCHS1	DCHS1	Gene Expression
MIR1600	MIR1600	Gene Expression
LCMT2	LCMT2	Gene Expression
LOC121107675	LOC121107675	Gene Expression
LOC121107677	LOC121107677	Gene Expression
LOC121107798	LOC121107798	Gene Expression
LOC112531913	LOC112531913	Gene Expression
LOC112531914	LOC112531914	Gene Expression
LOC121107806	LOC121107806	Gene Expression
LOC121107811	LOC121107811	Gene Expression
LOC121107678	LOC121107678	Gene Expression
LOC121107330	LOC121107330	Gene Expression
LOC121107331	LOC121107331	Gene Expression
LOC121107332	LOC121107332	Gene Expression
LOC112531609	LOC112531609	Gene Expression
LOC107049364	LOC107049364	Gene Expression
LOC121107679	LOC121107679	Gene Expression
LOC121107340	LOC121107340	Gene Expression
LOC112530739	LOC112530739	Gene Expression
LOC112531912	LOC112531912	Gene Expression
LOC121107342	LOC121107342	Gene Expression
LOC107052443	LOC107052443	Gene Expression
LOC121107337	LOC121107337	Gene Expression
LOC121107339	LOC121107339	Gene Expression
LOC112531917	LOC112531917	Gene Expression
LOC121107338	LOC121107338	Gene Expression
LOC121107341	LOC121107341	Gene Expression
FLNC	FLNC	Gene Expression
LOC107050717	LOC107050717	Gene Expression
LOC121108645	LOC121108645	Gene Expression
LOC121108647	LOC121108647	Gene Expression
LOC121108646	LOC121108646	Gene Expression
LOC121108648	LOC121108648	Gene Expression
LOC121109564	LOC121109564	Gene Expression
LOC121109565	LOC121109565	Gene Expression
LOC121109938	LOC121109938	Gene Expression
SMARCD3	SMARCD3	Gene Expression
LOC124417707	LOC124417707	Gene Expression
CHPF2	CHPF2	Gene Expression
ABCF2	ABCF2	Gene Expression
LOC121109553	LOC121109553	Gene Expression
LOC426037	LOC426037	Gene Expression
ASB10	ASB10	Gene Expression
GBX1	GBX1	Gene Expression
AGAP3	AGAP3	Gene Expression
LOC112531696	LOC112531696	Gene Expression
TMUB1	TMUB1	Gene Expression
FASTK	FASTK	Gene Expression
SLC4A2	SLC4A2	Gene Expression
CDK5	CDK5	Gene Expression
LOC107055878	LOC107055878	Gene Expression
ABCB8	ABCB8	Gene Expression
LOC107055991	LOC107055991	Gene Expression
LOC107057170	LOC107057170	Gene Expression
KCNH2	KCNH2	Gene Expression
MIR12237	MIR12237	Gene Expression
AOC1	AOC1	Gene Expression
LOC121113126	LOC121113126	Gene Expression
LOC100858196	LOC100858196	Gene Expression
GIMAP7L5	GIMAP7L5	Gene Expression
LOC112529948	LOC112529948	Gene Expression
LOC107052495	LOC107052495	Gene Expression
LOC121113127	LOC121113127	Gene Expression
LOC107052478	LOC107052478	Gene Expression
GIMAP8	GIMAP8	Gene Expression
